"","diff","response","ppt"
"4094",20,1,4
"4095",20,1,4
"4096",20,1,4
"4097",20,1,4
"4098",20,1,4
"4099",20,1,4
"4100",20,1,4
"4101",30,1,4
"4102",30,1,4
"4103",30,1,4
"4104",30,1,4
"4105",30,1,4
"4106",30,1,4
"4107",30,1,4
"4108",30,1,4
"4109",30,1,4
"4110",30,1,4
"4111",30,1,4
"4112",30,1,4
"4113",30,1,4
"4114",30,1,4
"4115",30,1,4
"4116",30,1,4
"4117",30,1,4
"4118",30,1,4
"4119",30,1,4
"4120",30,1,4
"4121",30,1,4
"4122",30,1,4
"4123",30,1,4
"4124",30,1,4
"4125",30,1,4
"4126",30,1,4
"4127",30,1,4
"4128",30,1,4
"4129",30,1,4
"4130",30,1,4
"4131",30,1,4
"4132",30,1,4
"4133",30,1,4
"4134",30,1,4
"4135",30,1,4
"4136",30,1,4
"4137",30,1,4
"4138",30,1,4
"4139",30,1,4
"4140",30,1,4
"4141",30,1,4
"4142",30,1,4
"4143",30,1,4
"4144",30,1,4
"4145",30,1,4
"4146",30,1,4
"4147",30,1,4
"4148",30,1,4
"4149",30,1,4
"4150",30,1,4
"4151",30,1,4
"4152",30,1,4
"4153",30,1,4
"4154",30,1,4
"4155",30,1,4
"4156",30,1,4
"4157",30,1,4
"4158",30,1,4
"4159",30,1,4
"4160",30,1,4
"4161",30,1,4
"4162",30,1,4
"4163",30,0,4
"4164",30,1,4
"4165",30,1,4
"4166",30,1,4
"4167",30,1,4
"4168",30,1,4
"4169",30,1,4
"4170",30,1,4
"4171",30,1,4
"4172",30,1,4
"4173",30,1,4
"4174",30,1,4
"4175",30,1,4
"4176",30,1,4
"4177",30,1,4
"4178",30,1,4
"4179",30,1,4
"4180",30,1,4
"4181",30,1,4
"4182",30,1,4
"4183",30,1,4
"4184",30,1,4
"4185",30,1,4
"4186",30,1,4
"4187",30,1,4
"4188",30,1,4
"4189",30,1,4
"4190",30,1,4
"4191",30,1,4
"4192",30,0,4
"4193",30,1,4
"4194",30,0,4
"4195",30,1,4
"4196",30,1,4
"4197",30,1,4
"4198",30,1,4
"4199",30,1,4
"4200",30,1,4
"4201",40,1,4
"4202",40,1,4
"4203",40,1,4
"4204",40,1,4
"4205",40,1,4
"4206",40,1,4
"4207",40,1,4
"4208",40,1,4
"4209",40,1,4
"4210",40,1,4
"4211",40,1,4
"4212",40,1,4
"4213",40,0,4
"4214",40,1,4
"4215",40,1,4
"4216",40,1,4
"4217",40,1,4
"4218",40,1,4
"4219",40,1,4
"4220",40,1,4
"4221",40,1,4
"4222",40,1,4
"4223",40,1,4
"4224",40,1,4
"4225",40,1,4
"4226",40,0,4
"4227",40,1,4
"4228",40,1,4
"4229",40,0,4
"4230",40,1,4
"4231",40,1,4
"4232",40,1,4
"4233",40,1,4
"4234",40,1,4
"4235",40,1,4
"4236",40,0,4
"4237",40,1,4
"4238",40,1,4
"4239",40,1,4
"4240",40,1,4
"4241",40,1,4
"4242",40,1,4
"4243",40,1,4
"4244",40,0,4
"4245",40,1,4
"4246",40,1,4
"4247",40,1,4
"4248",40,1,4
"4249",40,1,4
"4250",40,1,4
"4251",40,1,4
"4252",40,1,4
"4253",40,1,4
"4254",40,1,4
"4255",40,1,4
"4256",40,0,4
"4257",40,1,4
"4258",40,1,4
"4259",40,1,4
"4260",40,1,4
"4261",40,1,4
"4262",40,1,4
"4263",40,1,4
"4264",40,1,4
"4265",40,1,4
"4266",40,1,4
"4267",40,1,4
"4268",40,1,4
"4269",40,1,4
"4270",40,1,4
"4271",40,1,4
"4272",40,1,4
"4273",40,1,4
"4274",40,1,4
"4275",40,1,4
"4276",40,1,4
"4277",40,1,4
"4278",40,1,4
"4279",40,1,4
"4280",40,1,4
"4281",40,1,4
"4282",40,1,4
"4283",40,1,4
"4284",40,1,4
"4285",40,1,4
"4286",40,1,4
"4287",40,1,4
"4288",40,1,4
"4289",40,1,4
"4290",40,1,4
"4291",40,1,4
"4292",40,1,4
"4293",40,1,4
"4294",40,1,4
"4295",40,1,4
"4296",40,1,4
"4297",40,1,4
"4298",40,1,4
"4299",40,1,4
"4300",40,1,4
"4301",50,1,4
"4302",50,1,4
"4303",50,1,4
"4304",50,1,4
"4305",50,1,4
"4306",50,1,4
"4307",50,1,4
"4308",50,1,4
"4309",50,1,4
"4310",50,1,4
"4311",50,1,4
"4312",50,1,4
"4313",50,1,4
"4314",50,1,4
"4315",50,1,4
"4316",50,1,4
"4317",50,1,4
"4318",50,1,4
"4319",50,1,4
"4320",50,1,4
"4321",50,1,4
"4322",50,1,4
"4323",50,1,4
"4324",50,1,4
"4325",50,1,4
"4326",50,1,4
"4327",50,1,4
"4328",50,1,4
"4329",50,1,4
"4330",50,1,4
"4331",50,1,4
"4332",50,1,4
"4333",50,1,4
"4334",50,1,4
"4335",50,1,4
"4336",50,1,4
"4337",50,1,4
"4338",50,1,4
"4339",50,1,4
"4340",50,1,4
"4341",50,1,4
"4342",50,1,4
"4343",50,0,4
"4344",50,1,4
"4345",50,1,4
"4346",50,1,4
"4347",50,1,4
"4348",50,1,4
"4349",50,1,4
"4350",50,1,4
"4351",50,1,4
"4352",50,1,4
"4353",50,1,4
"4354",50,1,4
"4355",50,1,4
"4356",50,1,4
"4357",50,0,4
"4358",50,1,4
"4359",50,0,4
"4360",50,1,4
"4361",50,1,4
"4362",50,1,4
"4363",50,1,4
"4364",50,1,4
"4365",50,1,4
"4366",50,1,4
"4367",50,1,4
"4368",50,1,4
"4369",50,1,4
"4370",50,1,4
"4371",50,1,4
"4372",50,1,4
"4373",50,1,4
"4374",50,1,4
"4375",50,1,4
"4376",50,1,4
"4377",50,1,4
"4378",50,1,4
"4379",50,1,4
"4380",50,1,4
"4381",50,1,4
"4382",50,1,4
"4383",50,1,4
"4384",50,1,4
"4385",50,1,4
"4386",50,1,4
"4387",50,1,4
"4388",50,1,4
"4389",50,1,4
"4390",50,1,4
"4391",50,1,4
"4392",50,1,4
"4393",50,0,4
"4394",50,1,4
"4395",50,1,4
"4396",50,1,4
"4397",50,1,4
"4398",50,1,4
"4399",50,1,4
"4400",50,1,4
"4401",-50,0,5
"4402",-50,0,5
"4403",-50,0,5
"4404",-50,0,5
"4405",-50,0,5
"4406",-50,0,5
"4407",-50,0,5
"4408",-50,0,5
"4409",-50,0,5
"4410",-50,0,5
"4411",-50,0,5
"4412",-50,0,5
"4413",-50,1,5
"4414",-50,0,5
"4415",-50,0,5
"4416",-50,0,5
"4417",-50,0,5
"4418",-50,0,5
"4419",-50,0,5
"4420",-50,0,5
"4421",-50,0,5
"4422",-50,0,5
"4423",-50,0,5
"4424",-50,0,5
"4425",-50,0,5
"4426",-50,1,5
"4427",-50,0,5
"4428",-50,0,5
"4429",-50,0,5
"4430",-50,0,5
"4431",-50,0,5
"4432",-50,0,5
"4433",-50,0,5
"4434",-50,0,5
"4435",-50,0,5
"4436",-50,0,5
"4437",-50,0,5
"4438",-50,0,5
"4439",-50,0,5
"4440",-50,0,5
"4441",-50,0,5
"4442",-50,1,5
"4443",-50,0,5
"4444",-50,0,5
"4445",-50,0,5
"4446",-50,0,5
"4447",-50,0,5
"4448",-50,0,5
"4449",-50,0,5
"4450",-50,0,5
"4451",-50,0,5
"4452",-50,0,5
"4453",-50,0,5
"4454",-50,0,5
"4455",-50,0,5
"4456",-50,0,5
"4457",-50,0,5
"4458",-50,0,5
"4459",-50,0,5
"4460",-50,0,5
"4461",-50,1,5
"4462",-50,0,5
"4463",-50,0,5
"4464",-50,0,5
"4465",-50,1,5
"4466",-50,0,5
"4467",-50,0,5
"4468",-50,0,5
"4469",-50,0,5
"4470",-50,0,5
"4471",-50,0,5
"4472",-50,0,5
"4473",-50,0,5
"4474",-50,0,5
"4475",-50,1,5
"4476",-50,0,5
"4477",-50,0,5
"4478",-50,0,5
"4479",-50,0,5
"4480",-50,0,5
"4481",-50,0,5
"4482",-50,0,5
"4483",-50,0,5
"4484",-50,0,5
"4485",-50,0,5
"4486",-50,0,5
"4487",-50,0,5
"4488",-50,0,5
"4489",-50,0,5
"4490",-50,0,5
"4491",-50,0,5
"4492",-50,0,5
"4493",-50,0,5
"4494",-50,0,5
"4495",-50,0,5
"4496",-50,0,5
"4497",-50,0,5
"4498",-50,0,5
"4499",-50,0,5
"4500",-50,0,5
"4501",-40,1,5
"4502",-40,0,5
"4503",-40,0,5
"4504",-40,0,5
"4505",-40,0,5
"4506",-40,0,5
"4507",-40,0,5
"4508",-40,0,5
"4509",-40,0,5
"4510",-40,0,5
"4511",-40,0,5
"4512",-40,1,5
"4513",-40,1,5
"4514",-40,0,5
"4515",-40,0,5
"4516",-40,1,5
"4517",-40,0,5
"4518",-40,0,5
"4519",-40,0,5
"4520",-40,0,5
"4521",-40,0,5
"4522",-40,0,5
"4523",-40,0,5
"4524",-40,0,5
"4525",-40,0,5
"4526",-40,0,5
"4527",-40,0,5
"4528",-40,0,5
"4529",-40,0,5
"4530",-40,0,5
"4531",-40,0,5
"4532",-40,0,5
"4533",-40,0,5
"4534",-40,1,5
"4535",-40,0,5
"4536",-40,0,5
"4537",-40,0,5
"4538",-40,0,5
"4539",-40,1,5
"4540",-40,0,5
"4541",-40,0,5
"4542",-40,0,5
"4543",-40,0,5
"4544",-40,0,5
"4545",-40,0,5
"4546",-40,0,5
"4547",-40,1,5
"4548",-40,0,5
"4549",-40,0,5
"4550",-40,0,5
"4551",-40,0,5
"4552",-40,0,5
"4553",-40,0,5
"4554",-40,0,5
"4555",-40,0,5
"4556",-40,0,5
"4557",-40,0,5
"4558",-40,0,5
"4559",-40,0,5
"4560",-40,0,5
"4561",-40,0,5
"4562",-40,0,5
"4563",-40,0,5
"4564",-40,0,5
"4565",-40,0,5
"4566",-40,0,5
"4567",-40,0,5
"4568",-40,0,5
"4569",-40,0,5
"4570",-40,0,5
"4571",-40,1,5
"4572",-40,0,5
"4573",-40,0,5
"4574",-40,0,5
"4575",-40,0,5
"4576",-40,0,5
"4577",-40,1,5
"4578",-40,0,5
"4579",-40,0,5
"4580",-40,0,5
"4581",-40,0,5
"4582",-40,0,5
"4583",-40,0,5
"4584",-40,0,5
"4585",-40,0,5
"4586",-40,0,5
"4587",-40,0,5
"4588",-40,0,5
"4589",-40,1,5
"4590",-40,0,5
"4591",-40,0,5
"4592",-40,0,5
"4593",-40,0,5
"4594",-40,1,5
"4595",-40,0,5
"4596",-40,0,5
"4597",-40,0,5
"4598",-40,0,5
"4599",-40,1,5
"4600",-40,0,5
"4601",-30,0,5
"4602",-30,0,5
"4603",-30,0,5
"4604",-30,0,5
"4605",-30,0,5
"4606",-30,0,5
"4607",-30,0,5
"4608",-30,0,5
"4609",-30,0,5
"4610",-30,0,5
"4611",-30,0,5
"4612",-30,0,5
"4613",-30,0,5
"4614",-30,0,5
"4615",-30,0,5
"4616",-30,0,5
"4617",-30,0,5
"4618",-30,0,5
"4619",-30,0,5
"4620",-30,1,5
"4621",-30,0,5
"4622",-30,0,5
"4623",-30,0,5
"4624",-30,0,5
"4625",-30,0,5
"4626",-30,0,5
"4627",-30,0,5
"4628",-30,0,5
"4629",-30,0,5
"4630",-30,0,5
"4631",-30,0,5
"4632",-30,0,5
"4633",-30,0,5
"4634",-30,0,5
"4635",-30,0,5
"4636",-30,0,5
"4637",-30,0,5
"4638",-30,0,5
"4639",-30,0,5
"4640",-30,0,5
"4641",-30,0,5
"4642",-30,0,5
"4643",-30,0,5
"4644",-30,1,5
"4645",-30,0,5
"4646",-30,0,5
"4647",-30,0,5
"4648",-30,0,5
"4649",-30,0,5
"4650",-30,0,5
"4651",-30,0,5
"4652",-30,0,5
"4653",-30,0,5
"4654",-30,0,5
"4655",-30,0,5
"4656",-30,0,5
"4657",-30,0,5
"4658",-30,0,5
"4659",-30,0,5
"4660",-30,0,5
"4661",-30,0,5
"4662",-30,0,5
"4663",-30,0,5
"4664",-30,0,5
"4665",-30,0,5
"4666",-30,0,5
"4667",-30,0,5
"4668",-30,0,5
"4669",-30,0,5
"4670",-30,0,5
"4671",-30,0,5
"4672",-30,0,5
"4673",-30,0,5
"4674",-30,0,5
"4675",-30,0,5
"4676",-30,0,5
"4677",-30,0,5
"4678",-30,0,5
"4679",-30,1,5
"4680",-30,0,5
"4681",-30,0,5
"4682",-30,0,5
"4683",-30,1,5
"4684",-30,1,5
"4685",-30,0,5
"4686",-30,0,5
"4687",-30,1,5
"4688",-30,0,5
"4689",-30,0,5
"4690",-30,0,5
"4691",-30,0,5
"4692",-30,0,5
"4693",-30,0,5
"4694",-30,0,5
"4695",-30,0,5
"4696",-30,0,5
"4697",-30,0,5
"4698",-30,0,5
"4699",-30,0,5
"4700",-30,0,5
"4701",-20,0,5
"4702",-20,0,5
"4703",-20,0,5
"4704",-20,0,5
"4705",-20,0,5
"4706",-20,0,5
"4707",-20,0,5
"4708",-20,0,5
"4709",-20,0,5
"4710",-20,0,5
"4711",-20,0,5
"4712",-20,0,5
"4713",-20,0,5
"4714",-20,0,5
"4715",-20,0,5
"4716",-20,0,5
"4717",-20,0,5
"4718",-20,0,5
"4719",-20,0,5
"4720",-20,1,5
"4721",-20,0,5
"4722",-20,0,5
"4723",-20,0,5
"4724",-20,0,5
"4725",-20,0,5
"4726",-20,0,5
"4727",-20,1,5
"4728",-20,0,5
"4729",-20,0,5
"4730",-20,0,5
"4731",-20,0,5
"4732",-20,0,5
"4733",-20,0,5
"4734",-20,0,5
"4735",-20,0,5
"4736",-20,0,5
"4737",-20,0,5
"4738",-20,0,5
"4739",-20,0,5
"4740",-20,0,5
"4741",-20,0,5
"4742",-20,0,5
"4743",-20,0,5
"4744",-20,0,5
"4745",-20,0,5
"4746",-20,0,5
"4747",-20,0,5
"4748",-20,0,5
"4749",-20,0,5
"4750",-20,0,5
"4751",-20,0,5
"4752",-20,0,5
"4753",-20,0,5
"4754",-20,0,5
"4755",-20,0,5
"4756",-20,0,5
"4757",-20,0,5
"4758",-20,0,5
"4759",-20,0,5
"4760",-20,0,5
"4761",-20,0,5
"4762",-20,1,5
"4763",-20,0,5
"4764",-20,0,5
"4765",-20,0,5
"4766",-20,0,5
"4767",-20,0,5
"4768",-20,0,5
"4769",-20,0,5
"4770",-20,0,5
"4771",-20,0,5
"4772",-20,0,5
"4773",-20,0,5
"4774",-20,0,5
"4775",-20,0,5
"4776",-20,0,5
"4777",-20,0,5
"4778",-20,0,5
"4779",-20,0,5
"4780",-20,0,5
"4781",-20,0,5
"4782",-20,0,5
"4783",-20,0,5
"4784",-20,0,5
"4785",-20,0,5
"4786",-20,0,5
"4787",-20,0,5
"4788",-20,0,5
"4789",-20,0,5
"4790",-20,0,5
"4791",-20,0,5
"4792",-20,0,5
"4793",-20,0,5
"4794",-20,0,5
"4795",-20,0,5
"4796",-20,0,5
"4797",-20,0,5
"4798",-20,0,5
"4799",-20,0,5
"4800",-20,0,5
"4801",-10,0,5
"4802",-10,0,5
"4803",-10,0,5
"4804",-10,0,5
"4805",-10,0,5
"4806",-10,0,5
"4807",-10,0,5
"4808",-10,0,5
"4809",-10,0,5
"4810",-10,0,5
"4811",-10,0,5
"4812",-10,0,5
"4813",-10,0,5
"4814",-10,0,5
"4815",-10,0,5
"4816",-10,0,5
"4817",-10,0,5
"4818",-10,0,5
"4819",-10,0,5
"4820",-10,0,5
"4821",-10,0,5
"4822",-10,0,5
"4823",-10,0,5
"4824",-10,0,5
"4825",-10,0,5
"4826",-10,0,5
"4827",-10,0,5
"4828",-10,0,5
"4829",-10,0,5
"4830",-10,0,5
"4831",-10,0,5
"4832",-10,0,5
"4833",-10,0,5
"4834",-10,0,5
"4835",-10,0,5
"4836",-10,0,5
"4837",-10,0,5
"4838",-10,0,5
"4839",-10,0,5
"4840",-10,0,5
"4841",-10,0,5
"4842",-10,0,5
"4843",-10,0,5
"4844",-10,0,5
"4845",-10,0,5
"4846",-10,0,5
"4847",-10,0,5
"4848",-10,0,5
"4849",-10,0,5
"4850",-10,0,5
"4851",-10,0,5
"4852",-10,0,5
"4853",-10,0,5
"4854",-10,0,5
"4855",-10,0,5
"4856",-10,0,5
"4857",-10,1,5
"4858",-10,0,5
"4859",-10,0,5
"4860",-10,0,5
"4861",-10,0,5
"4862",-10,0,5
"4863",-10,0,5
"4864",-10,1,5
"4865",-10,0,5
"4866",-10,0,5
"4867",-10,0,5
"4868",-10,0,5
"4869",-10,0,5
"4870",-10,0,5
"4871",-10,0,5
"4872",-10,0,5
"4873",-10,0,5
"4874",-10,0,5
"4875",-10,0,5
"4876",-10,0,5
"4877",-10,0,5
"4878",-10,0,5
"4879",-10,0,5
"4880",-10,0,5
"4881",-10,0,5
"4882",-10,0,5
"4883",-10,0,5
"4884",-10,0,5
"4885",-10,0,5
"4886",-10,0,5
"4887",-10,1,5
"4888",-10,0,5
"4889",-10,1,5
"4890",-10,0,5
"4891",-10,0,5
"4892",-10,0,5
"4893",-10,0,5
"4894",-10,0,5
"4895",-10,1,5
"4896",-10,1,5
"4897",-10,0,5
"4898",-10,0,5
"4899",-10,1,5
"4900",-10,0,5
"4901",0,1,5
"4902",0,0,5
"4903",0,0,5
"4904",0,0,5
"4905",0,1,5
"4906",0,0,5
"4907",0,0,5
"4908",0,0,5
"4909",0,0,5
"4910",0,0,5
"4911",0,0,5
"4912",0,0,5
"4913",0,0,5
"4914",0,0,5
"4915",0,0,5
"4916",0,0,5
"4917",0,0,5
"4918",0,0,5
"4919",0,0,5
"4920",0,0,5
"4921",0,0,5
"4922",0,0,5
"4923",0,1,5
"4924",0,0,5
"4925",0,0,5
"4926",0,0,5
"4927",0,0,5
"4928",0,0,5
"4929",0,0,5
"4930",0,1,5
"4931",0,0,5
"4932",0,0,5
"4933",0,0,5
"4934",0,0,5
"4935",0,0,5
"4936",0,1,5
"4937",0,0,5
"4938",0,0,5
"4939",0,0,5
"4940",0,0,5
"4941",0,0,5
"4942",0,1,5
"4943",0,0,5
"4944",0,0,5
"4945",0,0,5
"4946",0,0,5
"4947",0,0,5
"4948",0,0,5
"4949",0,0,5
"4950",0,0,5
"4951",0,0,5
"4952",0,1,5
"4953",0,0,5
"4954",0,0,5
"4955",0,0,5
"4956",0,0,5
"4957",0,0,5
"4958",0,1,5
"4959",0,0,5
"4960",0,0,5
"4961",0,0,5
"4962",0,0,5
"4963",0,0,5
"4964",0,0,5
"4965",0,1,5
"4966",0,0,5
"4967",0,0,5
"4968",0,0,5
"4969",0,0,5
"4970",0,0,5
"4971",0,0,5
"4972",0,0,5
"4973",0,0,5
"4974",0,0,5
"4975",0,0,5
"4976",0,0,5
"4977",0,1,5
"4978",0,0,5
"4979",0,0,5
"4980",0,0,5
"4981",0,0,5
"4982",0,1,5
"4983",0,0,5
"4984",0,0,5
"4985",0,0,5
"4986",0,0,5
"4987",0,0,5
"4988",0,0,5
"4989",0,0,5
"4990",0,0,5
"4991",0,0,5
"4992",0,0,5
"4993",0,0,5
"4994",0,0,5
"4995",0,1,5
"4996",0,0,5
"4997",0,0,5
"4998",0,0,5
"4999",0,0,5
"5000",0,0,5
"5001",10,1,5
"5002",10,0,5
"5003",10,0,5
"5004",10,0,5
"5005",10,0,5
"5006",10,0,5
"5007",10,0,5
"5008",10,1,5
"5009",10,1,5
"5010",10,0,5
"5011",10,0,5
"5012",10,0,5
"5013",10,0,5
"5014",10,1,5
"5015",10,0,5
"5016",10,0,5
"5017",10,1,5
"5018",10,0,5
"5019",10,0,5
"5020",10,0,5
"5021",10,1,5
"5022",10,0,5
"5023",10,1,5
"5024",10,1,5
"5025",10,1,5
"5026",10,0,5
"5027",10,1,5
"5028",10,0,5
"5029",10,0,5
"5030",10,1,5
"5031",10,1,5
"5032",10,0,5
"5033",10,1,5
"5034",10,1,5
"5035",10,1,5
"5036",10,1,5
"5037",10,0,5
"5038",10,0,5
"5039",10,0,5
"5040",10,0,5
"5041",10,1,5
"5042",10,1,5
"5043",10,0,5
"5044",10,1,5
"5045",10,0,5
"5046",10,0,5
"5047",10,0,5
"5048",10,0,5
"5049",10,0,5
"5050",10,0,5
"5051",10,0,5
"5052",10,0,5
"5053",10,1,5
"5054",10,1,5
"5055",10,0,5
"5056",10,0,5
"5057",10,1,5
"5058",10,0,5
"5059",10,1,5
"5060",10,0,5
"5061",10,0,5
"5062",10,1,5
"5063",10,0,5
"5064",10,1,5
"5065",10,1,5
"5066",10,0,5
"5067",10,0,5
"5068",10,0,5
"5069",10,1,5
"5070",10,1,5
"5071",10,1,5
"5072",10,0,5
"5073",10,1,5
"5074",10,1,5
"5075",10,0,5
"5076",10,0,5
"5077",10,1,5
"5078",10,0,5
"5079",10,1,5
"5080",10,0,5
"5081",10,1,5
"5082",10,0,5
"5083",10,1,5
"5084",10,0,5
"5085",10,0,5
"5086",10,1,5
"5087",10,1,5
"5088",10,0,5
"5089",10,0,5
"5090",10,1,5
"5091",10,1,5
"5092",10,0,5
"5093",10,0,5
"5094",10,1,5
"5095",10,1,5
"5096",10,1,5
"5097",10,1,5
"5098",10,1,5
"5099",10,0,5
"5100",10,1,5
"5101",20,1,5
"5102",20,1,5
"5103",20,0,5
"5104",20,1,5
"5105",20,1,5
"5106",20,1,5
"5107",20,1,5
"5108",20,1,5
"5109",20,1,5
"5110",20,1,5
"5111",20,1,5
"5112",20,0,5
"5113",20,1,5
"5114",20,1,5
"5115",20,1,5
"5116",20,0,5
"5117",20,1,5
"5118",20,1,5
"5119",20,0,5
"5120",20,1,5
"5121",20,0,5
"5122",20,1,5
"5123",20,1,5
"5124",20,1,5
"5125",20,0,5
"5126",20,1,5
"5127",20,1,5
"5128",20,1,5
"5129",20,0,5
"5130",20,1,5
"5131",20,1,5
"5132",20,1,5
"5133",20,1,5
"5134",20,0,5
"5135",20,1,5
"5136",20,1,5
"5137",20,0,5
"5138",20,1,5
"5139",20,1,5
"5140",20,1,5
"5141",20,1,5
"5142",20,1,5
"5143",20,1,5
"5144",20,1,5
"5145",20,1,5
"5146",20,1,5
"5147",20,1,5
"5148",20,0,5
"5149",20,1,5
"5150",20,1,5
"5151",20,1,5
"5152",20,1,5
"5153",20,1,5
"5154",20,1,5
"5155",20,1,5
"5156",20,1,5
"5157",20,0,5
"5158",20,1,5
"5159",20,1,5
"5160",20,1,5
"5161",20,1,5
"5162",20,1,5
"5163",20,1,5
"5164",20,1,5
"5165",20,1,5
"5166",20,0,5
"5167",20,1,5
"5168",20,0,5
"5169",20,1,5
"5170",20,1,5
"5171",20,1,5
"5172",20,1,5
"5173",20,1,5
"5174",20,1,5
"5175",20,1,5
"5176",20,0,5
"5177",20,1,5
"5178",20,1,5
"5179",20,1,5
"5180",20,1,5
"5181",20,0,5
"5182",20,0,5
"5183",20,0,5
"5184",20,1,5
"5185",20,1,5
"5186",20,1,5
"5187",20,0,5
"5188",20,1,5
"5189",20,1,5
"5190",20,1,5
"5191",20,0,5
"5192",20,0,5
"5193",20,1,5
"5194",20,1,5
"5195",20,0,5
"5196",20,1,5
"5197",20,0,5
"5198",20,1,5
"5199",20,1,5
"5200",20,1,5
"5201",30,1,5
"5202",30,1,5
"5203",30,0,5
"5204",30,1,5
"5205",30,1,5
"5206",30,1,5
"5207",30,1,5
"5208",30,1,5
"5209",30,1,5
"5210",30,1,5
"5211",30,1,5
"5212",30,1,5
"5213",30,1,5
"5214",30,1,5
"5215",30,1,5
"5216",30,1,5
"5217",30,1,5
"5218",30,0,5
"5219",30,0,5
"5220",30,0,5
"5221",30,1,5
"5222",30,1,5
"5223",30,1,5
"5224",30,1,5
"5225",30,1,5
"5226",30,1,5
"5227",30,1,5
"5228",30,0,5
"5229",30,1,5
"5230",30,1,5
"5231",30,1,5
"5232",30,1,5
"5233",30,1,5
"5234",30,1,5
"5235",30,1,5
"5236",30,1,5
"5237",30,1,5
"5238",30,1,5
"5239",30,1,5
"5240",30,1,5
"5241",30,1,5
"5242",30,1,5
"5243",30,1,5
"5244",30,1,5
"5245",30,1,5
"5246",30,1,5
"5247",30,1,5
"5248",30,1,5
"5249",30,1,5
"5250",30,1,5
"5251",30,1,5
"5252",30,1,5
"5253",30,0,5
"5254",30,1,5
"5255",30,1,5
"5256",30,1,5
"5257",30,1,5
"5258",30,1,5
"5259",30,1,5
"5260",30,1,5
"5261",30,1,5
"5262",30,1,5
"5263",30,1,5
"5264",30,1,5
"5265",30,1,5
"5266",30,1,5
"5267",30,1,5
"5268",30,1,5
"5269",30,1,5
"5270",30,1,5
"5271",30,1,5
"5272",30,1,5
"5273",30,1,5
"5274",30,1,5
"5275",30,1,5
"5276",30,1,5
"5277",30,1,5
"5278",30,1,5
"5279",30,1,5
"5280",30,1,5
"5281",30,1,5
"5282",30,0,5
"5283",30,1,5
"5284",30,1,5
"5285",30,1,5
"5286",30,1,5
"5287",30,1,5
"5288",30,1,5
"5289",30,1,5
"5290",30,0,5
"5291",30,1,5
"5292",30,1,5
"5293",30,1,5
"5294",30,0,5
"5295",30,1,5
"5296",30,1,5
"5297",30,1,5
"5298",30,0,5
"5299",30,1,5
"5300",30,1,5
"5301",40,0,5
"5302",40,1,5
"5303",40,1,5
"5304",40,1,5
"5305",40,1,5
"5306",40,1,5
"5307",40,1,5
"5308",40,0,5
"5309",40,1,5
"5310",40,1,5
"5311",40,1,5
"5312",40,1,5
"5313",40,1,5
"5314",40,1,5
"5315",40,1,5
"5316",40,1,5
"5317",40,1,5
"5318",40,1,5
"5319",40,1,5
"5320",40,1,5
"5321",40,1,5
"5322",40,1,5
"5323",40,1,5
"5324",40,1,5
"5325",40,1,5
"5326",40,1,5
"5327",40,1,5
"5328",40,1,5
"5329",40,1,5
"5330",40,1,5
"5331",40,1,5
"5332",40,1,5
"5333",40,1,5
"5334",40,1,5
"5335",40,1,5
"5336",40,1,5
"5337",40,1,5
"5338",40,1,5
"5339",40,1,5
"5340",40,1,5
"5341",40,0,5
"5342",40,1,5
"5343",40,1,5
"5344",40,1,5
"5345",40,1,5
"5346",40,1,5
"5347",40,1,5
"5348",40,1,5
"5349",40,1,5
"5350",40,1,5
"5351",40,1,5
"5352",40,1,5
"5353",40,1,5
"5354",40,1,5
"5355",40,1,5
"5356",40,1,5
"5357",40,1,5
"5358",40,1,5
"5359",40,1,5
"5360",40,1,5
"5361",40,1,5
"5362",40,1,5
"5363",40,1,5
"5364",40,1,5
"5365",40,0,5
"5366",40,1,5
"5367",40,1,5
"5368",40,1,5
"5369",40,0,5
"5370",40,1,5
"5371",40,0,5
"5372",40,1,5
"5373",40,1,5
"5374",40,1,5
"5375",40,1,5
"5376",40,1,5
"5377",40,1,5
"5378",40,1,5
"5379",40,1,5
"5380",40,1,5
"5381",40,1,5
"5382",40,1,5
"5383",40,0,5
"5384",40,1,5
"5385",40,1,5
"5386",40,1,5
"5387",40,1,5
"5388",40,1,5
"5389",40,1,5
"5390",40,1,5
"5391",40,1,5
"5392",40,0,5
"5393",40,0,5
"5394",40,1,5
"5395",40,1,5
"5396",40,1,5
"5397",40,1,5
"5398",40,0,5
"5399",40,1,5
"5400",40,1,5
"5401",50,1,5
"5402",50,1,5
"5403",50,1,5
"5404",50,1,5
"5405",50,1,5
"5406",50,1,5
"5407",50,1,5
"5408",50,1,5
"5409",50,1,5
"5410",50,0,5
"5411",50,1,5
"5412",50,1,5
"5413",50,1,5
"5414",50,1,5
"5415",50,1,5
"5416",50,1,5
"5417",50,1,5
"5418",50,1,5
"5419",50,1,5
"5420",50,1,5
"5421",50,1,5
"5422",50,1,5
"5423",50,1,5
"5424",50,1,5
"5425",50,1,5
"5426",50,1,5
"5427",50,1,5
"5428",50,1,5
"5429",50,1,5
"5430",50,1,5
"5431",50,1,5
"5432",50,1,5
"5433",50,1,5
"5434",50,1,5
"5435",50,1,5
"5436",50,1,5
"5437",50,1,5
"5438",50,1,5
"5439",50,1,5
"5440",50,0,5
"5441",50,1,5
